noteID,noteID_filename,filename,ID
1,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_20.csv,bufr4/0/20/012/31
1,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_20.csv,bufr4/0/20/012/36
1,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_20.csv,bufr4/0/20/012/37
1,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_15.csv,bufr4/0/15/003
1,BUFR_TableC_notes_en.csv,BUFR_TableC_en.csv,bufr4/201YYY
1,BUFR_TableC_notes_en.csv,BUFR_TableC_en.csv,bufr4/202YYY
1,BUFR_TableC_notes_en.csv,BUFR_TableC_en.csv,bufr4/203YYY
1,BUFR_TableC_notes_en.csv,BUFR_TableC_en.csv,bufr4/204YYY
1,BUFR_TableC_notes_en.csv,BUFR_TableC_en.csv,bufr4/207YYY
1,BUFR_TableC_notes_en.csv,BUFR_TableC_en.csv,bufr4/208YYY
1,BUFR_TableD_notes_en.csv,BUFR_TableD_en_04.csv,bufr4/3/04/035/1/002153
1,BUFR_TableD_notes_en.csv,BUFR_TableD_en_04.csv,bufr4/3/04/035/10/012063
1,BUFR_TableD_notes_en.csv,BUFR_TableD_en_04.csv,bufr4/3/04/035/11/008003
1,BUFR_TableD_notes_en.csv,BUFR_TableD_en_04.csv,bufr4/3/04/035/12/012063
1,BUFR_TableD_notes_en.csv,BUFR_TableD_en_04.csv,bufr4/3/04/035/13/008003
1,BUFR_TableD_notes_en.csv,BUFR_TableD_en_04.csv,bufr4/3/04/035/14/012063
1,BUFR_TableD_notes_en.csv,BUFR_TableD_en_04.csv,bufr4/3/04/035/15/008003
1,BUFR_TableD_notes_en.csv,BUFR_TableD_en_04.csv,bufr4/3/04/035/2/002154
1,BUFR_TableD_notes_en.csv,BUFR_TableD_en_04.csv,bufr4/3/04/035/3/012063
1,BUFR_TableD_notes_en.csv,BUFR_TableD_en_04.csv,bufr4/3/04/035/4/008001
1,BUFR_TableD_notes_en.csv,BUFR_TableD_en_04.csv,bufr4/3/04/035/5/012063
1,BUFR_TableD_notes_en.csv,BUFR_TableD_en_04.csv,bufr4/3/04/035/6/008001
1,BUFR_TableD_notes_en.csv,BUFR_TableD_en_04.csv,bufr4/3/04/035/7/012063
1,BUFR_TableD_notes_en.csv,BUFR_TableD_en_04.csv,bufr4/3/04/035/8/008001
1,BUFR_TableD_notes_en.csv,BUFR_TableD_en_04.csv,bufr4/3/04/035/9/008003
2,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_15.csv,bufr4/0/15/004
2,BUFR_TableC_notes_en.csv,BUFR_TableC_en.csv,bufr4/202YYY
2,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/082/1/301090
2,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/082/10/012122
2,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/082/11/302043
2,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/082/12/302044
2,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/082/13/101002
2,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/082/14/302045
2,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/082/15/302046
2,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/082/2/302031
2,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/082/3/302035
2,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/082/4/302036
2,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/082/5/302047
2,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/082/6/008002
2,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/082/7/302048
2,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/082/8/302037
2,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/082/9/012121
2,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/083/1/301090
2,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/083/2/302031
3,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_08.csv,bufr4/0/08/021/8
3,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_15.csv,bufr4/0/15/005
3,BUFR_TableD_notes_en.csv,BUFR_TableD_en_10.csv,bufr4/3/10/027/1/301071
3,BUFR_TableD_notes_en.csv,BUFR_TableD_en_10.csv,bufr4/3/10/027/10/002167
3,BUFR_TableD_notes_en.csv,BUFR_TableD_en_10.csv,bufr4/3/10/027/11/101011
3,BUFR_TableD_notes_en.csv,BUFR_TableD_en_10.csv,bufr4/3/10/027/12/304035
3,BUFR_TableD_notes_en.csv,BUFR_TableD_en_10.csv,bufr4/3/10/027/2/301011
3,BUFR_TableD_notes_en.csv,BUFR_TableD_en_10.csv,bufr4/3/10/027/3/301013
3,BUFR_TableD_notes_en.csv,BUFR_TableD_en_10.csv,bufr4/3/10/027/4/301021
3,BUFR_TableD_notes_en.csv,BUFR_TableD_en_10.csv,bufr4/3/10/027/5/030021
3,BUFR_TableD_notes_en.csv,BUFR_TableD_en_10.csv,bufr4/3/10/027/6/030022
3,BUFR_TableD_notes_en.csv,BUFR_TableD_en_10.csv,bufr4/3/10/027/7/010002
3,BUFR_TableD_notes_en.csv,BUFR_TableD_en_10.csv,bufr4/3/10/027/8/304036
3,BUFR_TableD_notes_en.csv,BUFR_TableD_en_10.csv,bufr4/3/10/027/9/002152
4,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_08.csv,bufr4/0/08/021/2
4,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_15.csv,bufr4/0/15/038
4,BUFR_TableC_notes_en.csv,BUFR_TableC_en.csv,bufr4/207YYY
5,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_15.csv,bufr4/0/15/079
5,BUFR_TableC_notes_en.csv,BUFR_TableC_en.csv,bufr4/204YYY
5,BUFR_TableD_notes_en.csv,BUFR_TableD_en_01.csv,bufr4/3/01/065/1/001006
5,BUFR_TableD_notes_en.csv,BUFR_TableD_en_01.csv,bufr4/3/01/065/2/001008
6,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_15.csv,bufr4/0/15/081
6,BUFR_TableC_notes_en.csv,BUFR_TableC_en.csv,bufr4/204YYY
6,BUFR_TableD_notes_en.csv,BUFR_TableD_en_16.csv,bufr4/3/16/006/11/020011
7,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_15.csv,bufr4/0/15/083
7,BUFR_TableC_notes_en.csv,BUFR_TableC_en.csv,bufr4/204YYY
8,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_15.csv,bufr4/0/15/085
8,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/056/11/303056
9,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_20.csv,bufr4/0/20/121
9,BUFR_TableC_notes_en.csv,BUFR_TableC_en.csv,bufr4/204YYY
9,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/056/4/301113
10,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_20.csv,bufr4/0/20/122
11,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_21.csv,bufr4/0/21/189
11,BUFR_TableC_notes_en.csv,BUFR_TableC_en.csv,bufr4/205YYY
11,BUFR_TableD_notes_en.csv,BUFR_TableD_en_01.csv,bufr4/3/01/002/1/001003
11,BUFR_TableD_notes_en.csv,BUFR_TableD_en_01.csv,bufr4/3/01/002/2/001004
11,BUFR_TableD_notes_en.csv,BUFR_TableD_en_01.csv,bufr4/3/01/002/3/001005
12,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_22.csv,bufr4/0/22/179
12,BUFR_TableC_notes_en.csv,BUFR_TableC_en.csv,bufr4/206YYY
12,BUFR_TableD_notes_en.csv,BUFR_TableD_en_01.csv,bufr4/3/01/035/1/001005
12,BUFR_TableD_notes_en.csv,BUFR_TableD_en_01.csv,bufr4/3/01/035/2/001012
12,BUFR_TableD_notes_en.csv,BUFR_TableD_en_01.csv,bufr4/3/01/035/3/001013
12,BUFR_TableD_notes_en.csv,BUFR_TableD_en_01.csv,bufr4/3/01/035/4/002001
12,BUFR_TableD_notes_en.csv,BUFR_TableD_en_01.csv,bufr4/3/01/035/5/301011
12,BUFR_TableD_notes_en.csv,BUFR_TableD_en_01.csv,bufr4/3/01/035/6/301012
12,BUFR_TableD_notes_en.csv,BUFR_TableD_en_01.csv,bufr4/3/01/035/7/301023
13,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_22.csv,bufr4/0/22/186
13,BUFR_TableC_notes_en.csv,BUFR_TableC_en.csv,bufr4/232000
13,BUFR_TableC_notes_en.csv,BUFR_TableC_en.csv,bufr4/232255
13,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/003/1/301035
13,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/003/2/302011
13,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/003/3/022042
14,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_22.csv,bufr4/0/22/187
14,BUFR_TableC_notes_en.csv,BUFR_TableC_en.csv,bufr4/223000
14,BUFR_TableC_notes_en.csv,BUFR_TableC_en.csv,bufr4/223255
14,BUFR_TableD_notes_en.csv,BUFR_TableD_en_40.csv,bufr4/3/40/005/1/001007
15,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_25.csv,bufr4/0/25/014
15,BUFR_TableC_notes_en.csv,BUFR_TableC_en.csv,bufr4/221YYY
16,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_15.csv,bufr4/0/15/082
16,BUFR_TableC_notes_en.csv,BUFR_TableC_en.csv,bufr4/224000
17,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_15.csv,bufr4/0/15/084
17,BUFR_TableC_notes_en.csv,BUFR_TableC_en.csv,bufr4/224255
17,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/102/22/003016
18,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_15.csv,bufr4/0/15/089
19,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_15.csv,bufr4/0/15/090
19,BUFR_TableC_notes_en.csv,BUFR_TableC_en.csv,bufr4/241000
19,BUFR_TableC_notes_en.csv,BUFR_TableC_en.csv,bufr4/242000
20,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_02.csv,bufr4/0/02/064/1
20,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_20.csv,bufr4/0/20/010
20,BUFR_TableC_notes_en.csv,BUFR_TableC_en.csv,bufr4/243000
20,BUFR_TableD_notes_en.csv,BUFR_TableD_en_16.csv,bufr4/3/16/004/11/011031
21,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_01.csv,bufr4/0/01/032
21,BUFR_TableD_notes_en.csv,BUFR_TableD_en_16.csv,bufr4/3/16/007/3/008011
22,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_15.csv,bufr4/0/15/086
22,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_15.csv,bufr4/0/15/087
22,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_15.csv,bufr4/0/15/088
22,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/015/47/105000
22,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/016/47/105000
23,BUFR_TableD_notes_en.csv,BUFR_TableD_en_01.csv,bufr4/3/01/018/1/001114
24,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_20.csv,bufr4/0/20/060
24,BUFR_TableD_notes_en.csv,BUFR_TableD_en_15.csv,bufr4/3/15/004/4/001087
24,BUFR_TableD_notes_en.csv,BUFR_TableD_en_15.csv,bufr4/3/15/006/4/001087
25,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/071/30/007032
25,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/071/46/007032
25,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/071/55/007032
25,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/071/9/007032
25,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/072/13/007032
25,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/072/31/007032
25,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/011/12/007032
25,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/011/13/007033
25,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/011/23/007032
25,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/011/6/007030
25,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/011/7/007031
25,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/012/10/007032
25,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/012/11/007033
25,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/012/24/007032
26,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_33.csv,bufr4/0/33/033/2-21
26,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_13.csv,bufr4/0/13/012
26,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_13.csv,bufr4/0/13/013
26,BUFR_TableD_notes_en.csv,BUFR_TableD_en_09.csv,bufr4/3/09/055/27/303055
27,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/071/52/004003
27,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/071/53/004004
27,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/071/54/004023
27,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/072/28/004003
27,BUFR_TableD_notes_en.csv,BUFR_TableD_en_07.csv,bufr4/3/07/072/29/004004
27,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/011/20/004003
27,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/011/21/004004
27,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/011/22/004023
27,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/012/21/004003
27,BUFR_TableD_notes_en.csv,BUFR_TableD_en_08.csv,bufr4/3/08/012/22/004004
28,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_02.csv,bufr4/0/02/022/3
28,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_13.csv,bufr4/0/13/155
28,BUFR_TableD_notes_en.csv,BUFR_TableD_en_10.csv,bufr4/3/10/067/1/001033
29,BUFRCREX_CodeFlag_notes_en.csv,BUFRCREX_CodeFlag_en_02.csv,bufr4/0/02/049/3
29,BUFRCREX_TableB_notes_en.csv,BUFRCREX_TableB_en_14.csv,bufr4/0/14/046
