ID,Category,CategoryOfSequences_ru,FXY1,Title_ru,SubTitle_ru,FXY2,ElementName_ru,ElementDescription_ru,Note_ru,noteIDs,Status,translation_source
bufr4/3/15/001/1/001011,15,Категория 15 — Последовательности океанографических сводок,315001,(Обычно сообщаемые данные подводного зондирования без необязательных полей),,001011,Указатель судна или подвижной наземной станции,Позывной сигнал судна,,,Operational,PDF
bufr4/3/15/001/2/301011,15,Категория 15 — Последовательности океанографических сводок,315001,(Обычно сообщаемые данные подводного зондирования без необязательных полей),,301011,"Год, месяц, день",,,,Operational,PDF
bufr4/3/15/001/3/301012,15,Категория 15 — Последовательности океанографических сводок,315001,(Обычно сообщаемые данные подводного зондирования без необязательных полей),,301012,"Час, минута",,,,Operational,PDF
bufr4/3/15/001/4/301023,15,Категория 15 — Последовательности океанографических сводок,315001,(Обычно сообщаемые данные подводного зондирования без необязательных полей),,301023,Широта/долгота (низкая точность),,,,Operational,PDF
bufr4/3/15/001/5/306001,15,Категория 15 — Последовательности океанографических сводок,315001,(Обычно сообщаемые данные подводного зондирования без необязательных полей),,306001,"Глубина, температура",,,,Operational,PDF
bufr4/3/15/002/1/001011,15,Категория 15 — Последовательности океанографических сводок,315002,(Обычно сообщаемые данные подводного зондирования без необязательных полей),,001011,Указатель судна или подвижной наземной станции,Позывной сигнал судна,,,Operational,PDF
bufr4/3/15/002/2/301011,15,Категория 15 — Последовательности океанографических сводок,315002,(Обычно сообщаемые данные подводного зондирования без необязательных полей),,301011,"Год, месяц, день",,,,Operational,PDF
bufr4/3/15/002/3/301012,15,Категория 15 — Последовательности океанографических сводок,315002,(Обычно сообщаемые данные подводного зондирования без необязательных полей),,301012,"Час, минута",,,,Operational,PDF
bufr4/3/15/002/4/301023,15,Категория 15 — Последовательности океанографических сводок,315002,(Обычно сообщаемые данные подводного зондирования без необязательных полей),,301023,Широта/долгота (низкая точность),,,,Operational,PDF
bufr4/3/15/002/5/306004,15,Категория 15 — Последовательности океанографических сводок,315002,(Обычно сообщаемые данные подводного зондирования без необязательных полей),,306004,"Глубина, температура, соленость",,,,Operational,PDF
bufr4/3/15/003/1/001087,15,Категория 15 — Последовательности океанографических сводок,315003,"(Профиль температуры и солености, наблюдаемый с ныряющих буев)",,001087,Расширенный указатель морской наблюдательной платформы ВМО,,,,Operational,PDF
bufr4/3/15/003/2/001085,15,Категория 15 — Последовательности океанографических сводок,315003,"(Профиль температуры и солености, наблюдаемый с ныряющих буев)",,001085,Модель производителя наблюдательной платформы,,,,Operational,PDF
bufr4/3/15/003/3/001086,15,Категория 15 — Последовательности океанографических сводок,315003,"(Профиль температуры и солености, наблюдаемый с ныряющих буев)",,001086,Серийный номер производителя наблюдательной платформы,,,,Operational,PDF
bufr4/3/15/003/4/002036,15,Категория 15 — Последовательности океанографических сводок,315003,"(Профиль температуры и солености, наблюдаемый с ныряющих буев)",,002036,Тип буя,,,,Operational,PDF
bufr4/3/15/003/5/002148,15,Категория 15 — Последовательности океанографических сводок,315003,"(Профиль температуры и солености, наблюдаемый с ныряющих буев)",,002148,Система сбора данных и/или определения местоположения,,,,Operational,PDF
bufr4/3/15/003/6/002149,15,Категория 15 — Последовательности океанографических сводок,315003,"(Профиль температуры и солености, наблюдаемый с ныряющих буев)",,002149,Тип буя для сбора данных,,,,Operational,PDF
