ID,Category,CategoryOfSequences_ru,FXY1,Title_ru,SubTitle_ru,FXY2,ElementName_ru,ElementDescription_ru,Note_ru,noteIDs,Status,translation_source
bufr4/3/22/028/1/001007,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,001007,Указатель спутника,,,,Operational,PDF
bufr4/3/22/028/2/002019,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,002019,Спутниковые приборы,,,,Operational,PDF
bufr4/3/22/028/3/004001,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,004001,Год,,,,Operational,PDF
bufr4/3/22/028/4/004002,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,004002,Месяц,,,,Operational,PDF
bufr4/3/22/028/5/004003,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,004003,День,,,,Operational,PDF
bufr4/3/22/028/6/004004,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,004004,Час,,,,Operational,PDF
bufr4/3/22/028/7/004005,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,004005,Минута,,,,Operational,PDF
bufr4/3/22/028/8/004006,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,004006,Секунда,,,,Operational,PDF
bufr4/3/22/028/9/005001,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,005001,Широта (высокая точность),,,,Operational,PDF
bufr4/3/22/028/10/006001,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,006001,Долгота (высокая точность),,,,Operational,PDF
bufr4/3/22/028/11/027001,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,027001,Широта (высокая точность),,,,Operational,PDF
bufr4/3/22/028/12/028001,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,028001,Долгота (высокая точность),,,,Operational,PDF
bufr4/3/22/028/13/027001,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,027001,Широта (высокая точность),,,,Operational,PDF
bufr4/3/22/028/14/028001,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,028001,Долгота (высокая точность),,,,Operational,PDF
bufr4/3/22/028/15/027001,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,027001,Широта (высокая точность),,,,Operational,PDF
bufr4/3/22/028/16/028001,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,028001,Долгота (высокая точность),,,,Operational,PDF
bufr4/3/22/028/17/027001,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,027001,Широта (высокая точность),,,,Operational,PDF
bufr4/3/22/028/18/028001,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,028001,Долгота (высокая точность),,,,Operational,PDF
bufr4/3/22/028/19/010001,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,010001,Высота поверхности суши,,,,Operational,PDF
bufr4/3/22/028/20/014019,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,014019,Альбедо поверхности,,,,Operational,PDF
bufr4/3/22/028/21/007025,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,007025,Зенитный угол Солнца,,,,Operational,PDF
bufr4/3/22/028/22/010080,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,010080,Зенитный угол визирования,,,,Operational,PDF
bufr4/3/22/028/23/005023,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,005023,Отклонение азимута Солнца от азимута спутника,,,,Operational,PDF
bufr4/3/22/028/24/020010,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,020010,Облачность (общая),,,,Operational,PDF
bufr4/3/22/028/25/008003,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,008003,Вертикальная значимость (спутниковые наблюдения),,,,Operational,PDF
bufr4/3/22/028/26/007004,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,007004,Давление,,,,Operational,PDF
bufr4/3/22/028/27/014026,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,014026,Альбедо на вершинах облаков,,,,Operational,PDF
bufr4/3/22/028/28/020014,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,020014,Высота верхней границы облаков,,,,Operational,PDF
bufr4/3/22/028/29/013093,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,013093,Оптическая толщина облаков,,,,Operational,PDF
bufr4/3/22/028/30/105000,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,105000,Повторение с задержкой 5 дескрипторов,,,,Operational,PDF
bufr4/3/22/028/31/031001,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational,PDF
bufr4/3/22/028/32/007004,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,007004,Давление,,,,Operational,PDF
bufr4/3/22/028/33/007004,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,007004,Давление,,,,Operational,PDF
bufr4/3/22/028/34/008043,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,008043,Типы химических или физических составляющих атмосферы,,,,Operational,PDF
bufr4/3/22/028/35/008044,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,008044,Регистрационный номер CAS,,,,Operational,PDF
bufr4/3/22/028/36/015021,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,015021,Интегральная плотность массы,,,,Operational,PDF
