ID,FXY,ElementName_ru,CodeFigure,EntryName_ru,EntryName_sub1_ru,EntryName_sub2_ru,Note_ru,noteIDs,Status,translation_source
bufr4/0/03/001/0,003001,Тип станции приземных наблюдений,0,Наземная станция (синоптическая сеть),,,,,Operational,PDF
bufr4/0/03/001/1,003001,Тип станции приземных наблюдений,1,Станция на мелководье (прикрепленная ко дну моря/озера),,,,,Operational,PDF
bufr4/0/03/001/2,003001,Тип станции приземных наблюдений,2,Судно,,,,,Operational,PDF
bufr4/0/03/001/3,003001,Тип станции приземных наблюдений,3,Буровая установка/платформа,,,,,Operational,PDF
bufr4/0/03/001/4,003001,Тип станции приземных наблюдений,4,Заякоренный буй,,,,,Operational,PDF
bufr4/0/03/001/5,003001,Тип станции приземных наблюдений,5,Дрейфующий буй (или дрифтер),,,,,Operational,PDF
bufr4/0/03/001/6,003001,Тип станции приземных наблюдений,6,Ледовый буй,,,,,Operational,PDF
bufr4/0/03/001/7,003001,Тип станции приземных наблюдений,7,Наземная станция (локальная сеть),,,,,Operational,PDF
bufr4/0/03/001/8,003001,Тип станции приземных наблюдений,8,Наземное транспортное средство,,,,,Operational,PDF
bufr4/0/03/001/9,003001,Тип станции приземных наблюдений,9,Автономное морское транспортное средство,,,,,Operational,PDF
bufr4/0/03/001/10-30,003001,Тип станции приземных наблюдений,10-30,Зарезервированы для будущего использования,,,,,Operational,PDF
bufr4/0/03/001/31,003001,Тип станции приземных наблюдений,31,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/03/003/0,003003,Защитный корпус термометра/гигрометра,0,Метеорологическая будка,,,,,Operational,PDF
bufr4/0/03/003/1,003003,Защитный корпус термометра/гигрометра,1,Пращевой/вращающийся,,,,,Operational,PDF
bufr4/0/03/003/2,003003,Защитный корпус термометра/гигрометра,2,Неэкранированный,,,,,Operational,PDF
bufr4/0/03/003/3,003003,Защитный корпус термометра/гигрометра,3,Радиационный защитный экран,,,,,Operational,PDF
bufr4/0/03/003/4,003003,Защитный корпус термометра/гигрометра,4,"Аспирационный (например, психрометр Ассмана)",,,,,Operational,PDF
bufr4/0/03/003/5,003003,Защитный корпус термометра/гигрометра,5,Другой защитный корпус,,,,,Operational,PDF
bufr4/0/03/003/6,003003,Защитный корпус термометра/гигрометра,6,Ручной,,,,,Operational,PDF
bufr4/0/03/003/7-14,003003,Защитный корпус термометра/гигрометра,7-14,Зарезервированы для будущего использования,,,,,Operational,PDF
bufr4/0/03/003/15,003003,Защитный корпус термометра/гигрометра,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/03/004/0,003004,Тип метеорологической будки/навеса/радиационного экрана,0,Метеорологическая будка Стивенсона,,,,,Operational,PDF
bufr4/0/03/004/1,003004,Тип метеорологической будки/навеса/радиационного экрана,1,Морская будка Стивенсона,,,,,Operational,PDF
bufr4/0/03/004/2,003004,Тип метеорологической будки/навеса/радиационного экрана,2,"Пластинчатый защитный экран, цилиндрическое сечение",,,,,Operational,PDF
bufr4/0/03/004/3,003004,Тип метеорологической будки/навеса/радиационного экрана,3,Концентрическая трубка,,,,,Operational,PDF
bufr4/0/03/004/4,003004,Тип метеорологической будки/навеса/радиационного экрана,4,"Защитный экран, прямоугольное сечение",,,,,Operational,PDF
bufr4/0/03/004/5,003004,Тип метеорологической будки/навеса/радиационного экрана,5,"Защитный экран, квадратное сечение",,,,,Operational,PDF
bufr4/0/03/004/6,003004,Тип метеорологической будки/навеса/радиационного экрана,6,"Защитный экран, треугольное сечение",,,,,Operational,PDF
bufr4/0/03/004/7,003004,Тип метеорологической будки/навеса/радиационного экрана,7,Открытая конструкция с односкатной крышей,,,,,Operational,PDF
bufr4/0/03/004/8,003004,Тип метеорологической будки/навеса/радиационного экрана,8,Открытая конструкция с двускатной V-образной крышей,,,,,Operational,PDF
bufr4/0/03/004/9,003004,Тип метеорологической будки/навеса/радиационного экрана,9,"Интегрированный (например, охлаждаемое зеркало)",,,,,Operational,PDF
bufr4/0/03/004/10-14,003004,Тип метеорологической будки/навеса/радиационного экрана,10-14,Зарезервированы для будущего использования,,,,,Operational,PDF
bufr4/0/03/004/15,003004,Тип метеорологической будки/навеса/радиационного экрана,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/03/008/0,003008,Искусственно вентилируемые метеорологическая будка или экран,0,Используется естественная вентиляция,,,,,Operational,PDF
bufr4/0/03/008/1,003008,Искусственно вентилируемые метеорологическая будка или экран,1,Используется искусственная аспирация: постоянный поток во время снятия показаний,,,,,Operational,PDF
bufr4/0/03/008/2,003008,Искусственно вентилируемые метеорологическая будка или экран,2,Используется искусственная аспирация: переменный поток во время снятия показаний,,,,,Operational,PDF
bufr4/0/03/008/3-6,003008,Искусственно вентилируемые метеорологическая будка или экран,3-6,Зарезервированы,,,,,Operational,PDF
bufr4/0/03/008/7,003008,Искусственно вентилируемые метеорологическая будка или экран,7,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/03/010/0,003010,Метод измерения морского/водного течения,0,Зарезервирована,,,,,Operational,PDF
bufr4/0/03/010/1,003010,Метод измерения морского/водного течения,1,АПДТ,,,(см. примечание),91,Operational,PDF
bufr4/0/03/010/2,003010,Метод измерения морского/водного течения,2,ГЭК (геомагнитный электрокинетограф),,,,,Operational,PDF
bufr4/0/03/010/3,003010,Метод измерения морского/водного течения,3,"Положение и дрейф судна, определяемые с интервалами в 3–6 часов",,,,,Operational,PDF
bufr4/0/03/010/4,003010,Метод измерения морского/водного течения,4,"Положение и дрейф судна, определяемые с интервалами в более чем 6, но менее 12 часов",,,,,Operational,PDF
bufr4/0/03/010/5,003010,Метод измерения морского/водного течения,5,Дрейф буя,,,,,Operational,PDF
bufr4/0/03/010/6,003010,Метод измерения морского/водного течения,6,АПДТ,,,,,Operational,PDF
bufr4/0/03/010/7,003010,Метод измерения морского/водного течения,7,АПДТ в режиме придонного измерения,,,,,Operational,PDF
bufr4/0/03/010/8,003010,Метод измерения морского/водного течения,8,Электромагнитный датчик,,,,,Operational,PDF
bufr4/0/03/010/9,003010,Метод измерения морского/водного течения,9,Ротор и флюгер,,,,,Operational,PDF
bufr4/0/03/010/10,003010,Метод измерения морского/водного течения,10,Погруженный АПДТ,,,,,Operational,PDF
bufr4/0/03/010/11-14,003010,Метод измерения морского/водного течения,11-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/03/010/15,003010,Метод измерения морского/водного течения,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/03/011/0,003011,Метод расчета глубины,0,"Глубина, рассчитанная на основе уравнения скорости падения",,,,,Operational,PDF
bufr4/0/03/011/1,003011,Метод расчета глубины,1,"Глубина, рассчитанная на основе давления воды/уравнения состояния",,,,,Operational,PDF
bufr4/0/03/011/2,003011,Метод расчета глубины,2,Зарезервирована,,,,,Operational,PDF
bufr4/0/03/011/3,003011,Метод расчета глубины,3,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/03/012/0,003012,Тип прибора/датчик для измерения растворенного кислорода,0,Кислородный оптод Aanderaa,,,,,Operational,PDF
bufr4/0/03/012/1,003012,Тип прибора/датчик для измерения растворенного кислорода,1,Колба Винклера,,,,,Operational,PDF
bufr4/0/03/012/2-14,003012,Тип прибора/датчик для измерения растворенного кислорода,2-14,Зарезервированы,,,,,Operational,PDF
bufr4/0/03/012/15,003012,Тип прибора/датчик для измерения растворенного кислорода,15,Отсутствующее значение,,,,,Operational,PDF
bufr4/0/03/016/0,003016,Расположение дорожных датчиков,0,На скоростной полосе между колеями,,,,,Operational,PDF
